pre,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,post
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,3.75,5,15,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
0,0,0,0,0,0.0588235294117647,1,2,0,0,0,0,0,0,1,34,34,34,0,0,0,0,0,0,0,1.23529411764706,8,42,53,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,24,0,0,0,0,0,0,0,0.75,2,18,29,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,4,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,15,0,0,0,0,0,0,0,0.933333333333333,3,14,29,0,0,0,FALSE
8,0,19.3125,112,309,30.4375,173,487,2.6875,8,43,0,0,0,0,1,1,1,1,2,2,2,15,15,15,1.625,3,26,543,12.5,63,200,FALSE
10,6,8.17857142857143,120,458,16.7142857142857,144,936,2.01785714285714,7,113,0,0,0,0,7,7,7,1,95,95,95,49,49,49,1.44642857142857,4,81,1062,4.05357142857143,32,227,TRUE
0,0,3.57142857142857,19,25,4.71428571428571,16,33,1.57142857142857,3,11,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.571428571428571,2,4,54,1.57142857142857,3,11,FALSE
4,0,3.77777777777778,13,102,11.962962962963,45,323,1.81481481481481,6,49,9,18,18,0,3,5,6,1,2,3,4,10.5,21,21,3.11111111111111,6,84,407,2.81481481481481,15,76,FALSE
2,0,3.09677419354839,16,96,24.7741935483871,141,768,2.09677419354839,5,65,0,0,0,0,1,1,1,1,37,37,37,30,30,30,1.58064516129032,5,49,727,6.51612903225806,34,202,FALSE
2,0,3.625,14,29,10.75,22,86,2.5,6,20,0,0,0,0,0,0,0,1,0,0,0,8,8,8,1.5,4,12,116,3.375,7,27,FALSE
3,0,1.70212765957447,16,80,28.5744680851064,148,1343,1.76595744680851,4,83,0,0,0,0,0,0,0,1,2,2,2,47,47,47,2.61702127659574,7,123,940,6.1063829787234,43,287,FALSE
0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,9,1,1,2,FALSE
5,0,0,0,0,0,0,0,0,0,0,273,273,273,1,12,12,12,0,0,0,0,0,0,0,0.25,1,3,289,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,12,0,0,0,0,0,0,0,0.5,2,6,16,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,FALSE
0,0,1.77777777777778,7,16,2.11111111111111,5,19,1.11111111111111,2,10,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.555555555555556,2,5,43,1.11111111111111,2,10,FALSE
0,0,3.18181818181818,9,35,3.72727272727273,6,41,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,68,1.63636363636364,3,18,FALSE
0,0,3.16666666666667,13,38,3.25,7,39,1.25,2,15,3,3,3,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,2,7,71,1.41666666666667,3,17,FALSE
0,0,1.625,7,13,1.875,5,15,1.125,2,9,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.625,2,5,37,1.125,2,9,FALSE
0,0,2.45454545454545,6,27,3.72727272727273,7,41,1.45454545454545,2,16,1,1,1,0,11,11,11,1,0,0,0,0,0,0,0.545454545454545,2,6,67,1.54545454545455,2,17,FALSE
0,0,2.72727272727273,10,30,3.27272727272727,8,36,1.27272727272727,2,14,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,63,1.45454545454545,3,16,FALSE
0,0,2.4375,11,39,3.1875,6,51,1.375,2,22,2,3,4,0,7.5,13,15,1,6.5,13,13,0.5,1,1,0.625,2,10,130,1.5,3,24,FALSE
2,0,1.06493506493506,23,82,3.97402597402597,41,306,1.18181818181818,3,91,3,3,3,0,73,73,73,1,0,0,0,4,4,4,0.363636363636364,3,28,472,1.37662337662338,6,106,TRUE
6,0,9.51639344262295,73,1161,22.1803278688525,124,2706,2.70491803278689,6,330,6,6,6,0,122,122,122,1,0,0,0,0,0,0,1.34426229508197,3,164,2966,6.24590163934426,51,762,TRUE
0,0,5.93939393939394,24,392,6.77272727272727,16,447,2.01515151515152,3,133,0,0,0,0,65,65,65,1,0,0,0,1,1,1,1.96969696969697,2,130,584,2.15151515151515,6,142,FALSE
0,0,1.83333333333333,10,88,4.91666666666667,43,236,1.39583333333333,4,67,4,7,12,0,15,30,45,1,22,66,66,1,3,3,0.916666666666667,4,44,415,1.8125,10,87,FALSE
0,0,1.875,9,15,4.125,26,33,1.375,4,11,1,1,1,0,8,8,8,1,0,0,0,0,0,0,1,1,8,54,2,9,16,FALSE
0,0,0,0,0,0.492063492063492,1,62,1,1,126,0,0,0,0,126,126,126,1,0,0,0,0,0,0,1,1,126,317,1,1,126,FALSE
1,0,0,0,0,0.857142857142857,1,24,1,1,28,1,1,1,0,28,28,28,1,0,0,0,0,0,0,1.07142857142857,2,30,86,1,1,28,FALSE
0,0,1.75,8,14,2.125,6,17,1.125,2,9,1,1,1,0,8,8,8,1,0,0,0,0,0,0,0.625,2,5,39,1.125,2,9,FALSE
0,0,0.25,1,1,1.25,2,5,1,1,4,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.5,1,2,17,1,1,4,FALSE
0,0,1.11111111111111,5,10,1.55555555555556,4,14,1,1,9,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,36,1,1,9,FALSE
0,0,1.77777777777778,7,16,2.22222222222222,5,20,1.11111111111111,2,10,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,42,1.22222222222222,2,11,FALSE
0,0,3.27272727272727,9,36,3.72727272727273,6,41,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,68,1.63636363636364,3,18,FALSE
0,0,3.18181818181818,9,35,3.81818181818182,6,42,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,69,1.63636363636364,3,18,FALSE
0,0,4.72727272727273,21,52,14.9090909090909,72,164,1.54545454545455,5,17,1,1,1,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,192,5.72727272727273,33,63,FALSE
0,0,3.06666666666667,16,46,3.13333333333333,10,47,1.2,2,18,4,4,4,0,15,15,15,1,0,0,0,0,0,0,0.533333333333333,2,8,86,1.4,4,21,FALSE
1,0,2.68421052631579,14,51,6.10526315789474,42,116,1.57894736842105,4,30,6,6,6,0,19,19,19,1,2,2,2,0,0,0,0.631578947368421,2,12,150,1.89473684210526,8,36,TRUE
0,3,4.54545454545455,17,50,15.5454545454545,33,171,2.09090909090909,3,23,0,0,0,0,2,2,2,1,0,0,0,9,9,9,2.18181818181818,5,24,232,1.90909090909091,5,21,TRUE
0,0,3.76923076923077,12,49,4.38461538461539,8,57,1.53846153846154,2,20,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.615384615384615,2,8,89,1.76923076923077,4,23,FALSE
0,0,1.88888888888889,8,17,2.11111111111111,5,19,1.11111111111111,2,10,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.555555555555556,2,5,43,1.11111111111111,2,10,FALSE
0,0,1.77777777777778,7,16,2.22222222222222,5,20,1.11111111111111,2,10,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,42,1.22222222222222,2,11,FALSE
1,0,9.21428571428571,64,258,25.1428571428571,186,704,3.39285714285714,10,95,7,7,7,0,28,28,28,1,2,2,2,0,0,0,1.07142857142857,2,30,777,8.39285714285714,58,235,TRUE
0,0,3.27272727272727,10,36,3.81818181818182,6,42,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,69,1.63636363636364,3,18,FALSE
0,0,1.33333333333333,4,8,1.66666666666667,4,10,1,1,6,0,0,0,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,2,5,25,1,1,6,FALSE
0,0,1.5,3,3,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,9,1,1,2,FALSE
0,0,2.44444444444444,7,22,3.11111111111111,6,28,1.33333333333333,2,12,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,50,1.44444444444444,2,13,FALSE
1,0,3.18181818181818,9,35,3.72727272727273,6,41,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,68,1.63636363636364,3,18,FALSE
0,0,4.07692307692308,15,53,4.23076923076923,12,55,1.46153846153846,3,19,3,3,3,0,13,13,13,1,1,1,1,0,0,0,0.615384615384615,2,8,94,1.61538461538462,3,21,FALSE
0,0,3.23076923076923,18,42,3.38461538461538,10,44,1.23076923076923,2,16,4,4,4,0,13,13,13,1,0,0,0,0,0,0,0.538461538461538,2,7,80,1.38461538461538,3,18,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,4,4,4,0,0,0,0.125,1,1,15,0,0,0,FALSE
0,0,3.38461538461538,13,44,3.76923076923077,9,49,1.38461538461538,2,18,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.615384615384615,2,8,82,1.61538461538462,4,21,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,FALSE
0,0,2.5,9,30,2.75,7,33,1.25,2,15,2,2,2,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,2,7,62,1.33333333333333,2,16,FALSE
0,0,2.55555555555556,15,46,4.05555555555556,12,73,1.5,3,27,2.5,4,5,0,8.5,15,17,1,10,20,20,0.5,1,1,0.555555555555556,2,10,162,1.66666666666667,4,30,FALSE
0,0,2.90909090909091,11,32,3.45454545454545,7,38,1.36363636363636,2,15,2,2,2,0,11,11,11,1,1,1,1,0,0,0,0.636363636363636,2,7,66,1.54545454545455,3,17,FALSE
0,0,3.18181818181818,9,35,3.72727272727273,6,41,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,68,1.63636363636364,3,18,FALSE
0,0,0,0,0,0.333333333333333,1,1,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,24,0,0,0,0,0,0,0,0,0,0,27,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,FALSE
0,0,1.77777777777778,6,16,4.88888888888889,30,44,1.33333333333333,4,12,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,69,1.66666666666667,7,15,FALSE
0,0,3.18181818181818,9,35,3.90909090909091,7,43,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,70,1.63636363636364,3,18,FALSE
0,0,0.166666666666667,1,1,4.33333333333333,13,26,1.33333333333333,2,8,3,3,3,0,6,6,6,1,0,0,0,0,0,0,0.833333333333333,3,5,44,1.83333333333333,4,11,FALSE
0,0,2.38461538461538,19,31,5.46153846153846,21,71,1.53846153846154,3,20,7,7,7,0,13,13,13,1,1,1,1,0,0,0,0.153846153846154,2,2,108,2.07692307692308,5,27,FALSE
0,0,4.21739130434783,29,97,4.26086956521739,17,98,1.39130434782609,3,32,8,8,8,0,23,23,23,1,1,1,1,0,0,0,0.521739130434783,2,12,164,1.60869565217391,5,37,FALSE
0,0,2.92307692307692,13,38,3,7,39,1.23076923076923,2,16,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.538461538461538,2,7,73,1.38461538461538,3,18,FALSE
1,0,0,0,0,0.916666666666667,1,11,1,1,12,0,0,0,0,1,1,1,1,12,12,12,11,11,11,0.916666666666667,1,11,50,1,1,12,FALSE
0,0,7.96969696969697,35,526,7.78787878787879,35,514,1.68181818181818,4,111,1,1,1,0,66,66,66,1,0,0,0,0,0,0,0.954545454545455,1,63,651,2.16666666666667,12,143,TRUE
0,0,3.4,14,17,7.8,35,39,1.4,3,7,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.2,1,1,55,3.2,12,16,FALSE
0,0,1,3,7,1.42857142857143,3,10,1,1,7,0,0,0,0,7,7,7,1,0,0,0,0,0,0,0.714285714285714,2,5,27,1,1,7,FALSE
0,0,2,8,18,6.22222222222222,40,56,1.22222222222222,2,11,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,80,2.44444444444444,13,22,FALSE
0,0,0.909090909090909,4,10,3,16,33,1.36363636363636,3,15,4,4,4,0,11,11,11,1,3,3,3,0,0,0,0.181818181818182,2,2,66,1.45454545454545,4,16,FALSE
0,0,2.4,6,24,2.8,6,28,1.3,2,13,1,1,1,0,10,10,10,1,0,0,0,0,0,0,0.6,2,6,52,1.4,2,14,FALSE
0,0,2.33333333333333,6,21,3,6,27,1.33333333333333,2,12,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,49,1.44444444444444,2,13,FALSE
0,0,1.78571428571429,8,25,2.64285714285714,6,37,1.28571428571429,2,18,1.5,2,3,0,6.5,11,13,1,1.5,3,3,0.5,1,1,0.642857142857143,2,9,89,1.35714285714286,2,19,FALSE
0,0,1.78571428571429,8,25,2.64285714285714,6,37,1.28571428571429,2,18,1.5,2,3,0,6.5,11,13,1,3.5,7,7,0.5,1,1,0.642857142857143,2,9,97,1.35714285714286,2,19,FALSE
0,0,0.916666666666667,5,11,1.66666666666667,5,20,1.08333333333333,2,13,1,1,2,0,5.5,9,11,1,5,10,10,0.5,1,1,0.666666666666667,2,8,80,1.08333333333333,2,13,FALSE
0,0,3.18181818181818,9,35,3.72727272727273,6,41,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,68,1.63636363636364,3,18,FALSE
0,0,1.77777777777778,7,16,2.33333333333333,6,21,1.11111111111111,2,10,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,43,1.22222222222222,2,11,FALSE
0,0,2,6,20,5.6,20,56,1.3,2,13,1,1,1,0,10,10,10,1,1,1,1,0,0,0,0.6,2,6,83,1.9,6,19,FALSE
0,0,2.33333333333333,6,21,3,6,27,1.33333333333333,2,12,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,49,1.44444444444444,2,13,FALSE
0,0,2.94117647058824,16,50,3.64705882352941,9,62,1.41176470588235,2,24,5,5,5,0,17,17,17,1,1,1,1,0,0,0,0.588235294117647,2,10,108,1.58823529411765,4,27,FALSE
2,0,2,6,10,8,31,40,2,5,10,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.6,1,3,57,2.8,9,14,FALSE
1,0,4.45454545454545,23,49,10.8181818181818,63,119,1.36363636363636,2,15,1,1,1,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,147,3.45454545454545,19,38,FALSE
0,0,2.27272727272727,11,25,2.36363636363636,7,26,1.09090909090909,2,12,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.545454545454545,2,6,55,1.18181818181818,2,13,FALSE
1,0,2.63636363636364,9,29,3,6,33,1.27272727272727,2,14,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,60,1.45454545454545,3,16,FALSE
0,0,2.92307692307692,13,38,2.92307692307692,7,38,1.23076923076923,2,16,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.538461538461538,2,7,72,1.38461538461538,3,18,FALSE
0,0,2.2,7,22,2.8,6,28,1.2,2,12,2,2,2,0,10,10,10,1,0,0,0,0,0,0,0.6,2,6,53,1.3,2,13,FALSE
0,0,2.8,11,28,3.2,6,32,1.3,2,13,2,2,2,0,10,10,10,1,0,0,0,0,0,0,0.6,2,6,59,1.4,2,14,FALSE
0,0,3.27272727272727,10,36,3.81818181818182,6,42,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,69,1.63636363636364,3,18,FALSE
0,0,2.9,14,29,5.4,35,54,1.3,3,13,1,1,1,0,10,10,10,1,0,0,0,0,0,0,0.6,2,6,80,2.3,12,23,FALSE
0,0,2.44444444444444,7,22,3.11111111111111,6,28,1.33333333333333,2,12,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,50,1.44444444444444,2,13,FALSE
0,0,3,14,36,3.33333333333333,9,40,1.25,2,15,3,3,3,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,2,7,72,1.41666666666667,3,17,FALSE
0,0,0.6,3,3,1,1,5,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.2,1,1,18,1,1,5,FALSE
2,0,4.41935483870968,26,137,7.87096774193548,42,244,1.96774193548387,4,61,2,2,2,0,31,31,31,1,5,5,5,0,0,0,0.0967741935483871,2,3,322,3.2258064516129,12,100,FALSE
0,0,3.88,24,97,5.16,16,129,1.48,3,37,6,6,6,0,25,25,25,1,1,1,1,0,0,0,0.4,2,10,196,1.84,5,46,FALSE
0,0,2.4,7,24,3.2,7,32,1.3,2,13,1,1,1,0,10,10,10,1,0,0,0,0,0,0,0.6,2,6,56,1.4,2,14,FALSE
0,0,2.44444444444444,7,22,3,6,27,1.33333333333333,2,12,1,1,1,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,2,6,49,1.44444444444444,2,13,FALSE
0,0,1.58333333333333,8,19,3.91666666666667,9,47,1.75,3,21,5,5,5,0,12,12,12,1,0,0,0,0,0,0,0.166666666666667,2,2,81,1.83333333333333,3,22,FALSE
0,0,0.375,3,3,0.25,1,2,0.25,1,2,0,0,0,0,8,8,8,1,0,0,0,0,0,0,0.5,1,4,15,0.25,1,2,FALSE
0,0,2.58333333333333,12,31,3.33333333333333,8,40,1.33333333333333,2,16,3,3,3,0,12,12,12,1,1,1,1,0,0,0,0.583333333333333,2,7,73,1.41666666666667,2,17,FALSE
0,0,2.46153846153846,11,32,3.15384615384615,7,41,1.30769230769231,2,17,3,3,3,0,13,13,13,1,0,0,0,0,0,0,0.615384615384615,2,8,73,1.46153846153846,3,19,FALSE
0,0,2.66666666666667,13,32,3.41666666666667,9,41,1.33333333333333,2,16,3,3,3,0,12,12,12,1,1,1,1,0,0,0,0.583333333333333,2,7,74,1.41666666666667,2,17,FALSE
0,0,3.27272727272727,10,36,3.81818181818182,6,42,1.45454545454545,2,16,2,2,2,0,11,11,11,1,0,0,0,0,0,0,0.636363636363636,2,7,69,1.63636363636364,3,18,FALSE
0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,1,2,2,2,0,10,10,10,0,0,0,3,3,6,17,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,15,0,0,0,0,0,0,0,2.06666666666667,9,31,55,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
0,0,0,0,0,0.5,1,1,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,7,1,1,2,FALSE
0,0,1.44444444444444,3,26,2.27777777777778,4,41,1.44444444444444,2,26,0,0,0,0,18,18,18,1,0,0,0,0,0,0,0.555555555555556,2,10,82,1.44444444444444,2,26,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.5,1,2,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,17,0,0,0,0,0,0,0,0.588235294117647,2,10,20,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,0.5,1,3,9,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.333333333333333,1,1,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.5,1,2,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0.5,1,2,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,15,0,0,0,0,0,0,0,0.666666666666667,2,10,18,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19,19,0,7,7,7,0,0,0,0.368421052631579,1,7,31,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0.5,1,1,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,0,0,0,0,0,0.555555555555556,1,5,12,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,22,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,4,4,0,0,0,0,0,0,0,1.25,5,5,19,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,7,7,0,0,0,0,0,0,0,0.571428571428571,1,4,14,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,4,4,8,5,0,0,0,FALSE
4,1,4.2,18,84,13.15,52,263,2.25,5,45,1,1,1,0,12,12,12,1,1,1,1,8,8,8,2.65,10,53,320,3.35,11,67,FALSE
0,0,0,0,0,0,0,0,1,1,205,0,0,0,0,205,205,205,1,0,0,0,0,0,0,1.4,5,287,445,1,1,205,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,2,2,0,0,0,1.66666666666667,3,5,8,0,0,0,FALSE
0,0,0,0,0,1.5,2,3,1,1,2,1,1,1,0,2,2,2,1,6,6,6,0,0,0,1,1,2,17,1,1,2,FALSE
1,0,0.5,1,1,3,6,6,1.5,2,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2.5,5,5,24,2,3,4,FALSE
0,0,0,0,0,0,0,0,0,0,0,9,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,205,205,0,0,0,0,0,0,0,1.4,5,287,265,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,0,0,0,0,0,0,0,2.5,3,5,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,8,8,8,1,21,21,21,0,0,0,0,0,0,0,0,0,0,32,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,11,0,0,0,0,0,0,0,0.0909090909090909,1,1,14,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666666666667,1,2,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,22,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,20,0,0,0,0,0,0,0,0,0,0,23,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,11,0,0,0,0,0,0,0,0,0,0,14,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,13,0,0,0,0,0,0,0,0,0,0,16,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,204,204,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,210,0,0,0,FALSE
12,3,11.3809523809524,75,717,37.8730158730159,280,2386,3.41269841269841,17,215,22,22,22,0,58,58,58,1,15,15,15,0,0,0,3.3015873015873,12,208,2721,9.55555555555556,44,602,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,2,2,4,6,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,2.25,3,9,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,0,0,0,0,0,0,2.83333333333333,6,17,25,0,0,0,FALSE
3,0,0,0,0,0,0,0,0,0,0,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,FALSE
0,1,10.6923076923077,42,139,40.4615384615385,111,526,3.92307692307692,9,51,13,13,13,0,13,13,13,1,1,1,1,0,0,0,2,4,26,592,10.7692307692308,37,140,FALSE
1,0,0.945205479452055,1,69,1.17808219178082,7,86,1.05479452054795,3,77,3,3,3,0,73,73,73,1,0,0,0,0,0,0,1.91780821917808,2,140,241,1.16438356164384,10,85,FALSE
0,0,0,0,0,1.66666666666667,3,5,1,1,3,3,3,3,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,3,5,20,1,1,3,FALSE
1,0,1,3,4,3.25,7,13,1,1,4,2,2,2,0,4,4,4,1,1,1,1,0,0,0,2.25,4,9,33,1.5,3,6,FALSE
